SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
-0.41721,-0.8115,-0.89249,-0.38051,-0.47249,-0.49033,-0.77786,-0.59844,-0.67913,-0.86861,-0.43513,-0.19073,0.61406,0.52761,0.44629,0.53167,0.37585,0.61376,0.53035,0.4344,0.20491,0.21582,0.02986,-0.2315,-0.30171,-0.51946,-0.63555,-0.75578,-0.83839,-0.812,-0.69248,-0.64524,-0.59912,-0.53986,-0.46232,-0.67558,-0.71551,-0.47676,-0.42158,-0.5004,-0.51855,-0.51632,-0.53418,-0.51971,-0.50694,-0.69578,-0.53725,-0.543
-0.91706,-0.92807,-1.11076,-1.17236,-0.77767,-0.85864,-0.86593,-1.0808,-0.93318,-0.99273,-1.10864,-0.73103,-0.50497,0.2377,0.17153,0.10811,0.18859,0.04146,0.27841,0.18367,0.0878,-0.10958,-0.08365,-0.23359,-0.45628,-0.50104,-0.68724,-0.79011,-0.90176,-0.97402,-0.94825,-0.84033,-0.79766,-0.75295,-0.70307,-0.62937,-0.8139,-0.85,-0.6309,-0.58245,-0.65538,-0.67148,-0.66649,-0.68218,-0.67027,-0.6551,-0.82955,-0.68552
-1.51726,-1.55728,-1.44139,-1.51304,-1.55157,-1.25035,-1.3089,-1.29395,-1.44816,-1.33101,-1.38636,-1.43625,-1.10143,-0.88712,-0.18276,-0.21754,-0.26993,-0.19501,-0.33583,-0.10451,-0.19876,-0.28684,-0.47246,-0.43904,-0.56357,-0.75138,-0.78481,-0.94168,-1.02897,-1.13071,-1.19417,-1.17004,-1.0716,-1.03627,-0.99447,-0.94808,-0.8748,-1.03817,-1.06485,-0.85392,-0.80391,-0.87312,-0.88764,-0.88096,-0.89415,-0.88417,-0.86545,-1.02477
0.62667,-0.70298,-1.10533,-1.09325,-1.20768,-1.25331,-0.97464,-1.04422,-1.04549,-1.20568,-1.09768,-1.15412,-1.26325,-0.93151,-0.72589,-0.05397,-0.09355,-0.16038,-0.0874,-0.22515,0.0051,-0.08439,-0.17022,-0.35814,-0.33053,-0.4626,-0.65587,-0.6933,-0.85864,-0.94834,-1.04899,-1.11323,-1.09122,-0.99173,-0.95796,-0.91628,-0.87783,-0.80307,-0.96849,-1.00381,-0.79875,-0.74982,-0.81715,-0.83043,-0.82363,-0.83742,-0.8272,-0.80943
-0.76106,0.09133,-0.98666,-1.28468,-1.23475,-1.33265,-1.37532,-1.11341,-1.17327,-1.1652,-1.32116,-1.22193,-1.27124,-1.37145,-1.0409,-0.82967,-0.17993,-0.21482,-0.2817,-0.21211,-0.34619,-0.11539,-0.20462,-0.28855,-0.46822,-0.44046,-0.56285,-0.74572,-0.78316,-0.93834,-1.02684,-1.12462,-1.18706,-1.16408,-1.06631,-1.03395,-0.99039,-0.95162,-0.87441,-1.0328,-1.06392,-0.86117,-0.81178,-0.87692,-0.88991,-0.88354,-0.89669,-0.88778
-1.29532,-1.37298,-0.37899,-1.25972,-1.47027,-1.40263,-1.4629,-1.49661,-1.25463,-1.30913,-1.30143,-1.44676,-1.35271,-1.40128,-1.4862,-1.16472,-0.95086,-0.31876,-0.33913,-0.4021,-0.3326,-0.46192,-0.23537,-0.32164,-0.40278,-0.57388,-0.53917,-0.6598,-0.82983,-0.86486,-1.01386,-1.10087,-1.19619,-1.25656,-1.23251,-1.13571,-1.10491,-1.06053,-1.02275,-0.94128,-1.09276,-1.12155,-0.92103,-0.87216,-0.93551,-0.94837,-0.94132,-0.9538
0.22418,-0.71075,-1.06022,-0.30427,-1.16341,-1.40406,-1.36131,-1.41546,-1.44407,-1.21069,-1.26274,-1.2599,-1.39928,-1.30829,-1.35939,-1.45118,-1.14281,-0.9338,-0.30836,-0.32832,-0.38683,-0.32049,-0.4482,-0.22068,-0.30549,-0.38691,-0.55777,-0.52408,-0.64315,-0.81168,-0.84584,-0.99553,-1.08213,-1.17775,-1.23856,-1.21506,-1.11863,-1.0885,-1.045,-1.00649,-0.92595,-1.07697,-1.10644,-0.90669,-0.85763,-0.92081,-0.93398,-0.927
0.49248,0.37921,-0.35679,-0.72784,-0.18198,-1.00118,-1.29762,-1.26976,-1.33917,-1.3708,-1.14065,-1.1966,-1.19828,-1.33995,-1.24537,-1.29854,-1.39593,-1.08674,-0.87954,-0.24736,-0.27614,-0.33905,-0.26906,-0.39723,-0.16935,-0.25314,-0.33521,-0.51061,-0.47822,-0.6029,-0.77632,-0.81215,-0.96263,-1.05188,-1.14992,-1.21168,-1.18757,-1.08954,-1.05809,-1.01496,-0.977,-0.89623,-1.04909,-1.07797,-0.87213,-0.82252,-0.88701,-0.90093
0.42404,0.53368,0.4708,-0.1895,-0.60724,-0.13337,-0.92834,-1.24767,-1.23833,-1.32166,-1.35321,-1.11967,-1.17973,-1.17825,-1.32149,-1.22407,-1.27387,-1.37769,-1.07136,-0.8632,-0.22526,-0.25238,-0.31691,-0.24501,-0.37418,-0.14678,-0.23128,-0.31334,-0.49025,-0.45575,-0.58328,-0.75837,-0.79287,-0.94651,-1.0359,-1.13371,-1.19652,-1.17242,-1.0744,-1.04266,-1.00004,-0.96146,-0.88095,-1.03602,-1.06452,-0.85692,-0.80653,-0.87198
-1.70293,-1.00162,-0.46036,-0.37565,-0.85626,-1.14645,-0.57651,-1.2221,-1.45946,-1.44349,-1.49323,-1.52377,-1.31368,-1.3724,-1.3686,-1.50538,-1.40824,-1.45175,-1.53098,-1.23169,-1.01858,-0.39978,-0.41132,-0.46774,-0.39783,-0.51964,-0.30094,-0.38255,-0.46088,-0.62858,-0.58641,-0.70804,-0.86991,-0.90422,-1.05017,-1.1366,-1.23044,-1.29031,-1.26504,-1.16996,-1.13927,-1.09706,-1.05829,-0.9783,-1.12349,-1.14803,-0.94405,-0.89336
-0.74888,-1.59348,-1.23443,-0.86865,-0.80137,-1.16807,-1.37875,-0.80595,-1.33054,-1.50884,-1.48898,-1.53899,-1.57197,-1.37373,-1.42668,-1.41741,-1.55134,-1.45916,-1.49607,-1.5812,-1.28634,-1.06771,-0.46311,-0.46767,-0.52238,-0.45633,-0.57536,-0.36495,-0.44798,-0.52543,-0.68862,-0.64533,-0.76397,-0.92184,-0.9541,-1.09626,-1.17905,-1.26915,-1.32687,-1.30035,-1.20791,-1.17821,-1.13488,-1.09725,-1.01947,-1.15996,-1.18375,-0.9838
-0.21202,-0.60477,-1.17384,-1.044,-0.84491,-0.79172,-1.10078,-1.30896,-0.85236,-1.33825,-1.5249,-1.50475,-1.54456,-1.57229,-1.37614,-1.42386,-1.41607,-1.53973,-1.46579,-1.50454,-1.56971,-1.28822,-1.08968,-0.52118,-0.52575,-0.57887,-0.51793,-0.62976,-0.42441,-0.4955,-0.56884,-0.7209,-0.68521,-0.79483,-0.94167,-0.97168,-1.10736,-1.18452,-1.27247,-1.32746,-1.30484,-1.21432,-1.18581,-1.14494,-1.10722,-1.03746,-1.17167,-1.19576
-1.31394,-1.19521,-1.31508,-1.59004,-1.50639,-1.37658,-1.3308,-1.52178,-1.66662,-1.29062,-1.56289,-1.67763,-1.70453,-1.71084,-1.73892,-1.59187,-1.63506,-1.62248,-1.72425,-1.65581,-1.68186,-1.74905,-1.49282,-1.30841,-0.79937,-0.78336,-0.82897,-0.78204,-0.87772,-0.69163,-0.75682,-0.82309,-0.9551,-0.92902,-1.01207,-1.13726,-1.16243,-1.27545,-1.34279,-1.42147,-1.47104,-1.44735,-1.36351,-1.33738,-1.29679,-1.2634,-1.2021,-1.31925
-1.48496,-1.74207,-1.5978,-1.67916,-1.88099,-1.83174,-1.72929,-1.68488,-1.82873,-1.94292,-1.57254,-1.75526,-1.79902,-1.80839,-1.79772,-1.82203,-1.71354,-1.74597,-1.73728,-1.80943,-1.75313,-1.77934,-1.83727,-1.6191,-1.46827,-1.03289,-1.0072,-1.04437,-1.00845,-1.08924,-0.92572,-0.97986,-1.03716,-1.14698,-1.12606,-1.19572,-1.2991,-1.32119,-1.41639,-1.47415,-1.54612,-1.59146,-1.5689,-1.49234,-1.47089,-1.4353,-1.4016,-1.34531
-1.3622,-1.74972,-1.94882,-1.81925,-1.89052,-2.0704,-2.02325,-1.92642,-1.88265,-1.99344,-2.0769,-1.76536,-1.92196,-1.95233,-1.98862,-1.95986,-1.981,-1.89187,-1.91394,-1.90191,-1.96377,-1.91226,-1.91967,-1.96348,-1.76885,-1.6261,-1.24318,-1.20942,-1.23888,-1.20731,-1.27889,-1.13058,-1.17844,-1.23352,-1.33204,-1.31135,-1.37449,-1.46252,-1.47836,-1.5557,-1.60664,-1.67453,-1.71584,-1.69681,-1.62225,-1.60299,-1.57003,-1.53819
0.36541,-0.81047,-1.4122,-1.68784,-1.58003,-1.66583,-1.84451,-1.81573,-1.73447,-1.70337,-1.81491,-1.92233,-1.67094,-1.8415,-1.87869,-1.91478,-1.89877,-1.91108,-1.81615,-1.83802,-1.83313,-1.90248,-1.86025,-1.86288,-1.91357,-1.72229,-1.57949,-1.19349,-1.16844,-1.19838,-1.16459,-1.23555,-1.09064,-1.13616,-1.19227,-1.28896,-1.27529,-1.33344,-1.41816,-1.43589,-1.51242,-1.56071,-1.62563,-1.66417,-1.64805,-1.57595,-1.55651,-1.52557
-0.15937,0.09488,-0.89604,-1.44127,-1.70129,-1.61278,-1.69156,-1.87484,-1.84198,-1.75251,-1.72743,-1.84512,-1.95409,-1.71557,-1.88917,-1.90214,-1.93623,-1.91941,-1.92943,-1.83233,-1.85151,-1.84891,-1.91571,-1.87378,-1.87293,-1.92231,-1.73945,-1.60385,-1.23148,-1.2019,-1.23196,-1.19854,-1.26894,-1.12518,-1.169,-1.22343,-1.31506,-1.30177,-1.35725,-1.43957,-1.45536,-1.52999,-1.57674,-1.64055,-1.67781,-1.66001,-1.5873,-1.56742
-0.38848,-0.46989,-0.08147,-0.9804,-1.48348,-1.74064,-1.63584,-1.70362,-1.88397,-1.85273,-1.7699,-1.74651,-1.85583,-1.96066,-1.7433,-1.91088,-1.92768,-1.95549,-1.94151,-1.95162,-1.85726,-1.87342,-1.87274,-1.9401,-1.90106,-1.90194,-1.96098,-1.76955,-1.63313,-1.25554,-1.22538,-1.25627,-1.22132,-1.29131,-1.14601,-1.1899,-1.24501,-1.33689,-1.32423,-1.37514,-1.45585,-1.46889,-1.5426,-1.58884,-1.65237,-1.69051,-1.67191,-1.59955
-0.96493,-0.8888,-0.8511,-0.38494,-1.14568,-1.57409,-1.8198,-1.69116,-1.75106,-1.91397,-1.8828,-1.80957,-1.78697,-1.88951,-1.99199,-1.78771,-1.95824,-1.96639,-1.97506,-1.96184,-1.9734,-1.87998,-1.89437,-1.89784,-1.96099,-1.92331,-1.92715,-1.97771,-1.79568,-1.66451,-1.30002,-1.26874,-1.29854,-1.26481,-1.33293,-1.19128,-1.23362,-1.28783,-1.37687,-1.36401,-1.4127,-1.49094,-1.50184,-1.57217,-1.61664,-1.67991,-1.7169,-1.6977
0.57947,-0.30004,-0.43297,-0.51397,-0.22238,-0.96154,-1.44964,-1.72407,-1.6054,-1.67103,-1.85236,-1.82645,-1.7516,-1.72679,-1.82622,-1.9355,-1.73083,-1.90183,-1.9231,-1.95444,-1.93131,-1.94045,-1.84797,-1.8649,-1.86546,-1.93301,-1.89608,-1.90006,-1.95701,-1.77021,-1.63618,-1.26325,-1.23265,-1.26492,-1.23228,-1.3017,-1.15723,-1.20004,-1.25481,-1.34793,-1.33608,-1.38709,-1.46524,-1.47825,-1.5513,-1.59904,-1.66476,-1.70417
1.81332,1.46036,0.9062,0.56891,0.28662,0.3237,-0.49992,-1.13332,-1.47708,-1.40624,-1.4735,-1.67156,-1.64872,-1.56843,-1.54057,-1.64326,-1.74493,-1.56132,-1.7608,-1.80771,-1.84298,-1.83218,-1.84487,-1.74465,-1.76223,-1.76068,-1.83151,-1.7923,-1.79645,-1.85996,-1.66966,-1.53001,-1.13497,-1.1106,-1.14515,-1.11012,-1.18455,-1.03478,-1.08137,-1.13803,-1.23802,-1.22671,-1.28363,-1.37079,-1.38653,-1.46854,-1.5208,-1.58931
1.19568,1.73037,1.57563,1.28796,1.01823,0.76838,0.66346,-0.15323,-0.85762,-1.24874,-1.22661,-1.2916,-1.50373,-1.48653,-1.41111,-1.38776,-1.49893,-1.6021,-1.42285,-1.64174,-1.71191,-1.75599,-1.74806,-1.76566,-1.65861,-1.67623,-1.67318,-1.74745,-1.70961,-1.71093,-1.7833,-1.58089,-1.43757,-1.02338,-1.00685,-1.04493,-1.00805,-1.08627,-0.93269,-0.98167,-1.03915,-1.14374,-1.13237,-1.19574,-1.28872,-1.30712,-1.39778,-1.45315
-0.7387,0.35342,1.14974,1.18154,0.87655,0.64493,0.41179,0.39852,-0.34815,-0.98276,-1.31085,-1.28649,-1.35089,-1.55382,-1.53441,-1.45715,-1.43616,-1.5469,-1.64156,-1.47247,-1.69593,-1.76393,-1.81197,-1.79771,-1.81944,-1.7108,-1.72899,-1.72345,-1.79606,-1.75503,-1.75173,-1.82606,-1.62115,-1.48094,-1.07038,-1.0532,-1.08875,-1.05156,-1.1268,-0.97613,-1.02405,-1.0802,-1.17985,-1.16902,-1.23091,-1.32135,-1.3403,-1.43037
-0.17446,-0.56929,-0.03409,0.63911,0.77308,0.47657,0.35286,0.19165,0.2583,-0.38908,-0.99552,-1.32311,-1.29024,-1.35314,-1.53685,-1.51702,-1.44576,-1.42535,-1.54077,-1.63528,-1.4642,-1.65414,-1.73116,-1.77844,-1.77471,-1.79055,-1.68916,-1.70783,-1.70245,-1.77477,-1.73628,-1.73581,-1.80098,-1.61453,-1.47391,-1.07721,-1.06187,-1.09464,-1.06165,-1.13331,-0.99086,-1.03484,-1.08819,-1.1835,-1.17093,-1.2341,-1.32074,-1.33973
-0.19278,-0.35017,-0.55384,-0.20845,0.25031,0.36205,0.16281,0.07001,-0.03025,0.02969,-0.48796,-0.93424,-1.2583,-1.24437,-1.30197,-1.46943,-1.45617,-1.39006,-1.37604,-1.47558,-1.55429,-1.41783,-1.60629,-1.69327,-1.74946,-1.75455,-1.77318,-1.6689,-1.68766,-1.68209,-1.75022,-1.71939,-1.72074,-1.7963,-1.60263,-1.46006,-1.07531,-1.05933,-1.09097,-1.05648,-1.12519,-0.98801,-1.03074,-1.08119,-1.17256,-1.16405,-1.2311,-1.31659
-1.23121,-0.94169,-0.91602,-1.04845,-0.76895,-0.40202,-0.28555,-0.44504,-0.50654,-0.57689,-0.48053,-0.85675,-1.17655,-1.42595,-1.39423,-1.44054,-1.58097,-1.56831,-1.51603,-1.49989,-1.57843,-1.64336,-1.53459,-1.68053,-1.76102,-1.81973,-1.82275,-1.83581,-1.74155,-1.7547,-1.74627,-1.80906,-1.78261,-1.78245,-1.84689,-1.68334,-1.55746,-1.2144,-1.19732,-1.2256,-1.19681,-1.25894,-1.13367,-1.17039,-1.21718,-1.29863,-1.28812,-1.34659
0.11572,-0.9098,-0.8492,-0.85243,-0.96371,-0.72571,-0.40091,-0.29267,-0.43076,-0.48954,-0.5739,-0.51284,-0.84905,-1.16963,-1.42734,-1.39521,-1.4399,-1.57835,-1.56019,-1.5102,-1.49396,-1.57153,-1.62127,-1.51661,-1.65925,-1.73402,-1.79141,-1.79661,-1.81284,-1.72273,-1.73453,-1.72683,-1.78635,-1.76338,-1.76439,-1.82384,-1.67929,-1.5566,-1.22371,-1.20648,-1.2334,-1.20625,-1.26727,-1.14657,-1.18145,-1.22667,-1.3049,-1.29606
-1.1199,-0.72515,-1.25623,-1.11308,-1.08292,-1.17142,-0.97725,-0.70928,-0.61291,-0.73001,-0.78017,-0.84045,-0.75726,-1.04571,-1.31405,-1.55914,-1.51795,-1.55975,-1.68462,-1.66723,-1.62328,-1.61017,-1.687,-1.72843,-1.63291,-1.76291,-1.82567,-1.87439,-1.88246,-1.895,-1.80401,-1.81424,-1.80412,-1.85507,-1.83762,-1.83812,-1.8941,-1.75404,-1.63364,-1.33051,-1.30936,-1.33135,-1.30729,-1.36116,-1.25057,-1.28056,-1.32195,-1.39358
-0.86514,-1.33293,-1.03408,-1.43315,-1.26863,-1.22803,-1.31132,-1.12956,-0.86848,-0.76844,-0.88316,-0.93149,-0.98231,-0.88941,-1.16328,-1.4041,-1.63984,-1.59549,-1.63428,-1.749,-1.73068,-1.69007,-1.67676,-1.74819,-1.78386,-1.69282,-1.81679,-1.88001,-1.94082,-1.94183,-1.94925,-1.8594,-1.87019,-1.85993,-1.90745,-1.8868,-1.88303,-1.93883,-1.80366,-1.68374,-1.38685,-1.36335,-1.38303,-1.35926,-1.41115,-1.30284,-1.33039,-1.37025
1.34007,0.22398,-0.69014,-0.61408,-1.16664,-1.04004,-1.02807,-1.10886,-0.92662,-0.66216,-0.57022,-0.6875,-0.73874,-0.79268,-0.7132,-1.01328,-1.28712,-1.53398,-1.4994,-1.54278,-1.6629,-1.64156,-1.60016,-1.58673,-1.66585,-1.70638,-1.61753,-1.7506,-1.82379,-1.88351,-1.89173,-1.90237,-1.8055,-1.81575,-1.80599,-1.85565,-1.83218,-1.83048,-1.8912,-1.74516,-1.62076,-1.31047,-1.29001,-1.3116,-1.28585,-1.34079,-1.22888,-1.25937
0.11803,1.01254,0.2361,-0.62178,-0.56408,-1.11869,-1.0204,-1.00543,-1.08024,-0.9061,-0.65012,-0.56327,-0.67576,-0.72428,-0.78,-0.70867,-1.00232,-1.27568,-1.50995,-1.47937,-1.52169,-1.638,-1.61644,-1.57708,-1.56269,-1.64174,-1.68498,-1.5932,-1.72806,-1.80294,-1.86217,-1.87113,-1.88469,-1.78895,-1.7997,-1.7911,-1.83976,-1.81611,-1.8151,-1.87801,-1.73252,-1.61097,-1.30023,-1.2803,-1.30167,-1.27612,-1.33104,-1.21902
0.13697,0.02362,0.80212,0.16861,-0.58598,-0.53605,-1.08423,-0.9853,-0.97935,-1.05311,-0.88263,-0.62721,-0.54526,-0.65823,-0.70763,-0.76244,-0.69059,-0.98647,-1.25925,-1.50773,-1.47152,-1.51348,-1.63175,-1.61129,-1.56991,-1.55693,-1.63813,-1.68217,-1.59333,-1.72781,-1.8017,-1.85557,-1.86674,-1.88258,-1.79027,-1.80092,-1.79067,-1.83847,-1.81663,-1.81933,-1.88395,-1.7369,-1.61041,-1.29615,-1.27439,-1.29715,-1.2712,-1.328
0.50031,0.32174,0.22336,0.85087,0.24948,-0.49544,-0.46245,-1.01587,-0.93842,-0.9461,-1.021,-0.84833,-0.59103,-0.50694,-0.62377,-0.67598,-0.73377,-0.66424,-0.96351,-1.24147,-1.49208,-1.45554,-1.4995,-1.61884,-1.59738,-1.55494,-1.54106,-1.62203,-1.66586,-1.57745,-1.71612,-1.7891,-1.84476,-1.85633,-1.87179,-1.77897,-1.79062,-1.77906,-1.82876,-1.80514,-1.80977,-1.87611,-1.72696,-1.60037,-1.28162,-1.2605,-1.28402,-1.2579
-1.24396,-0.64399,-0.41508,-0.3857,0.30549,-0.18683,-0.80257,-0.72748,-1.19403,-1.11274,-1.10319,-1.16853,-1.00948,-0.76522,-0.67848,-0.79213,-0.84131,-0.89727,-0.8159,-1.08982,-1.34483,-1.58506,-1.5337,-1.57645,-1.69794,-1.6745,-1.63192,-1.61664,-1.69891,-1.73718,-1.65226,-1.78152,-1.8533,-1.90653,-1.92009,-1.93422,-1.83972,-1.84964,-1.83698,-1.88565,-1.86203,-1.86521,-1.93104,-1.78571,-1.65548,-1.33912,-1.3172,-1.33925
-1.32651,-1.65879,-1.25744,-1.07206,-1.04382,-0.32171,-0.7265,-1.13307,-0.97756,-1.34658,-1.25494,-1.22957,-1.2932,-1.14623,-0.91656,-0.82593,-0.92877,-0.97279,-1.02273,-0.93524,-1.19653,-1.43439,-1.67513,-1.61351,-1.65919,-1.78364,-1.75991,-1.71468,-1.69721,-1.77581,-1.80812,-1.72646,-1.84856,-1.92138,-1.97129,-1.97875,-1.98849,-1.89143,-1.90091,-1.88413,-1.93163,-1.90879,-1.91101,-1.977,-1.83245,-1.70547,-1.39771,-1.37553
-0.83064,-1.30632,-1.57238,-1.42244,-1.35907,-1.30919,-0.83299,-1.10306,-1.41622,-1.21226,-1.51687,-1.42564,-1.37194,-1.43229,-1.29513,-1.08748,-1.00341,-1.09662,-1.14327,-1.18756,-1.09994,-1.31229,-1.51948,-1.73539,-1.67959,-1.7162,-1.83008,-1.81022,-1.769,-1.75601,-1.82871,-1.86034,-1.77889,-1.89852,-1.95907,-1.99226,-1.99534,-1.99908,-1.91379,-1.92295,-1.91261,-1.95235,-1.93047,-1.93186,-1.98529,-1.85672,-1.73714,-1.45257
0.604,-0.04719,-0.41382,-0.73262,-0.64613,-0.60424,-0.59116,-0.26554,-0.5103,-0.8485,-0.78859,-1.11309,-1.09583,-1.09397,-1.15363,-1.02048,-0.82569,-0.75025,-0.84556,-0.89204,-0.92437,-0.84876,-1.08328,-1.31745,-1.55029,-1.51348,-1.55774,-1.67443,-1.65392,-1.61041,-1.59305,-1.67739,-1.71542,-1.64048,-1.76717,-1.82873,-1.8586,-1.86864,-1.87618,-1.791,-1.8025,-1.79119,-1.83544,-1.81346,-1.81321,-1.86962,-1.74347,-1.62584
-0.83801,-0.14026,-0.52208,-0.78631,-1.01805,-0.96418,-0.92639,-0.90547,-0.63521,-0.82799,-1.07099,-1.00089,-1.24023,-1.22671,-1.20897,-1.25747,-1.155,-0.99011,-0.92529,-1.00536,-1.04757,-1.06659,-0.99944,-1.18493,-1.38968,-1.59591,-1.56333,-1.60091,-1.70313,-1.68204,-1.64044,-1.62776,-1.70268,-1.73578,-1.66866,-1.78961,-1.85083,-1.8793,-1.88595,-1.89014,-1.81732,-1.83027,-1.8204,-1.85828,-1.83958,-1.84301,-1.88893,-1.77075
-0.38177,-0.96707,-0.40814,-0.70522,-0.91078,-1.11087,-1.06613,-1.022,-0.99555,-0.76594,-0.95009,-1.16815,-1.09749,-1.32116,-1.32245,-1.29421,-1.3403,-1.24635,-1.08662,-1.02737,-1.09889,-1.13575,-1.15141,-1.08785,-1.26035,-1.44428,-1.63801,-1.60553,-1.64167,-1.73797,-1.71709,-1.67818,-1.66594,-1.73877,-1.77017,-1.70538,-1.82822,-1.88125,-1.90633,-1.90899,-1.91609,-1.84938,-1.86149,-1.85561,-1.88699,-1.86909,-1.87402,-1.92107
-1.41447,-1.22939,-1.39216,-0.83237,-1.02938,-1.19047,-1.35973,-1.32776,-1.29266,-1.27342,-1.07962,-1.22777,-1.39578,-1.31588,-1.48963,-1.49859,-1.45728,-1.50062,-1.41828,-1.27477,-1.2185,-1.28187,-1.31811,-1.32781,-1.26907,-1.42081,-1.58052,-1.75616,-1.72626,-1.75718,-1.83941,-1.81934,-1.78048,-1.76562,-1.83595,-1.86392,-1.80565,-1.91002,-1.9485,-1.96254,-1.96122,-1.96441,-1.90567,-1.91575,-1.91252,-1.93798,-1.92101,-1.92716
-0.61272,-1.4222,-1.37675,-1.50699,-0.96813,-1.14387,-1.29694,-1.46197,-1.42499,-1.38176,-1.36779,-1.18613,-1.32441,-1.48675,-1.40409,-1.55407,-1.56389,-1.5211,-1.56226,-1.48069,-1.34223,-1.28735,-1.34731,-1.38063,-1.38664,-1.33081,-1.47524,-1.63081,-1.81309,-1.77763,-1.80437,-1.8825,-1.86403,-1.82594,-1.8098,-1.87432,-1.89724,-1.8428,-1.9454,-1.98034,-1.99287,-1.9901,-1.99223,-1.93452,-1.943,-1.93674,-1.95847,-1.94009
-1.60523,-1.45236,-1.85157,-1.65371,-1.70137,-1.19396,-1.3228,-1.45726,-1.61043,-1.57446,-1.53411,-1.52086,-1.35164,-1.48179,-1.62179,-1.53396,-1.66295,-1.66405,-1.61479,-1.65303,-1.57642,-1.44101,-1.38855,-1.4457,-1.47911,-1.48465,-1.43089,-1.5676,-1.71765,-1.90006,-1.86154,-1.88774,-1.96204,-1.9414,-1.90272,-1.88556,-1.94827,-1.97168,-1.91646,-2.01233,-2.04261,-2.04615,-2.03946,-2.0399,-1.98318,-1.99238,-1.98484,-2.00585
-0.43455,-1.3223,-1.42471,-1.82941,-1.66882,-1.71476,-1.24039,-1.34671,-1.47022,-1.61324,-1.57796,-1.54362,-1.53006,-1.36978,-1.49772,-1.63349,-1.55807,-1.68061,-1.66845,-1.62194,-1.65894,-1.58294,-1.45112,-1.40034,-1.45492,-1.48835,-1.49644,-1.44031,-1.57466,-1.72242,-1.90229,-1.86369,-1.89192,-1.96519,-1.94522,-1.90813,-1.89029,-1.95144,-1.9749,-1.92306,-2.0173,-2.05165,-2.05302,-2.04533,-2.04546,-1.99023,-1.99861,-1.99022
-0.97568,-1.03424,-1.50979,-1.59394,-1.90689,-1.75012,-1.79315,-1.35748,-1.43742,-1.55932,-1.707,-1.67506,-1.64002,-1.62457,-1.46582,-1.5932,-1.7117,-1.62932,-1.73971,-1.741,-1.68047,-1.71396,-1.64308,-1.51534,-1.46483,-1.5189,-1.55255,-1.56043,-1.50753,-1.63462,-1.77602,-1.94846,-1.90967,-1.93876,-2.01459,-1.99435,-1.95535,-1.93614,-1.99902,-2.02628,-1.97475,-2.06797,-2.09623,-2.10191,-2.0926,-2.0939,-2.03955,-2.04931
1.04709,-0.05965,-0.39154,-1.02621,-1.20171,-1.60425,-1.54906,-1.68518,-1.24104,-1.353,-1.47872,-1.63408,-1.60448,-1.56552,-1.5473,-1.38076,-1.50322,-1.63976,-1.56646,-1.69048,-1.69187,-1.63447,-1.67093,-1.5968,-1.4645,-1.41223,-1.46712,-1.50083,-1.50886,-1.45586,-1.59082,-1.7354,-1.91241,-1.87443,-1.90406,-1.9834,-1.96375,-1.92242,-1.90415,-1.96664,-1.99677,-1.94545,-2.04088,-2.07255,-2.07876,-2.07315,-2.07692,-2.02096
0.0554,0.57159,-0.02088,-0.27583,-0.90069,-1.12529,-1.545,-1.49814,-1.64322,-1.2253,-1.34601,-1.46704,-1.62831,-1.60453,-1.57074,-1.5562,-1.38737,-1.50625,-1.64036,-1.56727,-1.69566,-1.69958,-1.63398,-1.67288,-1.59888,-1.46164,-1.40825,-1.46299,-1.49948,-1.50479,-1.45164,-1.58743,-1.73619,-1.91266,-1.88005,-1.90999,-1.98858,-1.96717,-1.92502,-1.90648,-1.96952,-1.99867,-1.94792,-2.04934,-2.0782,-2.08315,-2.08019,-2.0852
-0.8102,-0.62636,-0.10281,-0.54088,-0.7413,-1.22682,-1.37875,-1.68181,-1.59265,-1.67478,-1.29784,-1.40585,-1.52394,-1.67953,-1.65375,-1.61717,-1.60649,-1.44463,-1.55456,-1.69576,-1.62636,-1.75199,-1.75874,-1.68522,-1.72828,-1.65413,-1.51528,-1.46078,-1.51477,-1.54913,-1.55094,-1.49923,-1.63143,-1.78159,-1.9544,-1.9176,-1.94365,-2.01709,-1.9961,-1.95008,-1.93204,-1.99432,-2.02261,-1.97422,-2.07214,-2.10302,-2.11539,-2.11113
